Id,DocNumber,TxnDate,DueDate,Period,Entity,EntityName,CustomerRef_value,CustomerRef_name,CustomerIndustry,ItemRef_value,ItemRef_name,Sku,Description,Qty,UnitPrice,IncomeAccountNum,IncomeAccountName,ServiceLine,CurrencyRef_value,CurrencyRef_name,ExchangeRate,TotalAmt,TotalAmtUSD,Balance,Status,SalesTermRef_name,PaymentDate,DaysToPay,DaysOutstanding,BillEmail_Address,BillAddr_Line1,BillAddr_City,BillAddr_Country,PrintStatus,EmailStatus,PrivateNote,domain,sparse,SyncToken
5407,1407,2025-09-24,2025-10-24,2025-09,APX,Apex Warehousing LLC,2025,Willow Creek Furniture,Furniture,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2025-09,3,26243.1,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,78729.3,78729.3,0.0,Paid,Net 30,2025-11-08,45,,elliot.sandoval@willowcreekfurniture.com,"2875 Commerce Dr, Suite 698",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5408,1408,2025-09-24,2025-10-24,2025-09,APX,Apex Warehousing LLC,2031,Marlowe Print Group,Media,4010,Warehousing - Pallet Positions,WHS-STOR-PAL,Warehousing - Pallet Positions - 2025-09,1,55976.58,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,55976.58,55976.58,0.0,Paid,Net 30,2025-11-05,42,,aisha.roberts@marloweprintgroup.com,"7682 Cedar Ln, Suite 568",Kansas City,USA,NotSet,EmailSent,,QBO,False,0
5409,1409,2025-10-16,2025-11-30,2025-10,MLG,Meridian Logistics LLC,2001,Vantage Consumer Brands,CPG,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-10,2,117675.01,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,235350.02,235350.02,0.0,Paid,Net 45,2025-12-19,64,,angela.nowak@vantageconsumerbrands.com,"7611 Oak Ave, Suite 587",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5410,1410,2025-10-23,2025-11-22,2025-10,MLG,Meridian Logistics LLC,2002,Ironbridge Manufacturing,Industrial,4000,Freight Brokerage - Standard,FRT-BRK-STD,Freight Brokerage - Standard - 2025-10,1,159847.27,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,159847.27,159847.27,0.0,Paid,Net 30,2025-12-08,46,,lena.sandoval@ironbridgemanufacturing.com,"5482 Oak Ave, Suite 181",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5411,1411,2025-10-25,2025-11-09,2025-10,MLG,Meridian Logistics LLC,2006,Kestrel Auto Components,Automotive,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2025-10,3,32519.77,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,97559.31,97559.31,0.0,Paid,Net 15,2025-11-13,19,,nora.vasquez@kestrelautocomponents.com,"4140 Industrial Pkwy, Suite 748",Newark,USA,NotSet,EmailSent,,QBO,False,0
5412,1412,2025-10-18,2025-12-02,2025-10,MLG,Meridian Logistics LLC,2008,Halcyon Beverage Co,Beverage,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2025-10,3,25713.42,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,77140.26,77140.26,77140.26,Open,Net 45,,,255,rachel.mensah@halcyonbeverageco.com,"9866 Terminal Way, Suite 792",Dallas,USA,NeedToPrint,EmailSent,,QBO,False,0
5413,1413,2025-10-06,2025-12-05,2025-10,MLG,Meridian Logistics LLC,2013,Summit Medical Supply,Healthcare,4008,LTL Consolidation - Lane Program,LTL-CON-LN,LTL Consolidation - Lane Program - 2025-10,1,76729.78,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,76729.78,76729.78,0.0,Paid,Net 60,2025-12-10,65,,rachel.whitfield@summitmedicalsupply.com,"3309 Terminal Way, Suite 763",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5414,1414,2025-10-19,2025-11-18,2025-10,MLG,Meridian Logistics LLC,2017,Onyx Packaging Systems,Packaging,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-10,2,30186.2,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,60372.4,60372.4,0.0,Paid,Net 30,2025-11-22,34,,nora.kowalczyk@onyxpackagingsystems.com,"7811 Commerce Dr, Suite 219",Phoenix,USA,NotSet,EmailSent,,QBO,False,0
5415,1415,2025-10-07,2025-11-06,2025-10,MLG,Meridian Logistics LLC,2023,Atlas Bearing Works,Industrial,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-10,3,19265.04,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,57795.12,57795.12,0.0,Paid,Net 30,2025-11-17,41,,claire.ashworth@atlasbearingworks.com,"1081 Commerce Dr, Suite 448",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5416,1416,2025-10-21,2025-12-05,2025-10,CFS,Cascade Freight Systems Inc,2003,Northline Grocers Co-op,Grocery,4003,Intermodal Rail Program,SVC-RAIL,Intermodal Rail Program - 2025-10,3,44553.23,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,133659.69,133659.69,0.0,Paid,Net 45,2025-12-26,66,,nora.moreau@northlinegrocerscoop.com,"2276 Commerce Dr, Suite 756",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5417,1417,2025-10-07,2025-10-22,2025-10,CFS,Cascade Freight Systems Inc,2007,Redstone Building Supply,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2025-10,2,38890.51,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,77781.02,77781.02,0.0,Paid,Net 15,2025-11-06,30,,victor.marchetti@redstonebuildingsupply.com,"8435 Commerce Dr, Suite 324",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5418,1418,2025-10-21,2025-12-05,2025-10,CFS,Cascade Freight Systems Inc,2011,Meadowvale Farms,Agriculture,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2025-10,3,21144.68,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,63434.04,63434.04,0.0,Paid,Net 45,2026-01-17,88,,naomi.kowalczyk@meadowvalefarms.com,"7551 Terminal Way, Suite 176",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5419,1419,2025-10-05,2025-11-19,2025-10,CFS,Cascade Freight Systems Inc,2015,Copperfield Chemicals,Chemicals,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2025-10,3,18174.53,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,54523.59,54523.59,0.0,Paid,Net 45,2025-12-18,74,,devon.vandermeer@copperfieldchemicals.com,"6069 Commerce Dr, Suite 265",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5420,1420,2025-10-17,2025-11-16,2025-10,CFS,Cascade Freight Systems Inc,2018,Ferrous Metals Trading,Metals,4007,Driver Leasing Program,SVC-DRIVE,Driver Leasing Program - 2025-10,1,61576.48,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,61576.48,61576.48,0.0,Paid,Net 30,2025-12-10,54,,naomi.ellsworth@ferrousmetalstrading.com,"2584 Havenweg, Suite 861",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5421,1421,2025-10-19,2025-12-03,2025-10,CFS,Cascade Freight Systems Inc,2021,Highmark Steel Service,Metals,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2025-10,3,18303.0,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,54909.0,54909.0,0.0,Paid,Net 45,2026-01-13,86,,claire.vandermeer@highmarksteelservice.com,"9247 Oak Ave, Suite 708",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5422,1422,2025-10-28,2025-11-27,2025-10,NWC,Northwind Cargo B.V.,2000,Global Retail Partners,Retail,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2025-10,1,131233.72,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,131233.72,143044.75,0.0,Paid,Net 30,2025-12-03,36,,nora.solberg@globalretailpartners.com,"9059 Terminal Way, Suite 304",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5423,1423,2025-10-06,2025-11-05,2025-10,NWC,Northwind Cargo B.V.,2004,Vertex Pharma Distribution,Pharma,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2025-10,3,23851.43,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,71554.29,77994.18,0.0,Paid,Net 30,2025-11-11,36,,devon.devereaux@vertexpharmadistribution.com,"1824 Cedar Ln, Suite 759",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5424,1424,2025-10-14,2025-11-28,2025-10,NWC,Northwind Cargo B.V.,2009,Cobalt Electronics,Electronics,4015,Customs Entry & Clearance,CUS-ENTRY,Customs Entry & Clearance - 2025-10,1,48461.64,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,48461.64,52823.19,0.0,Paid,Net 45,2025-12-17,64,,owen.marchetti@cobaltelectronics.com,"4170 Cedar Ln, Suite 138",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5425,1425,2025-10-16,2025-11-30,2025-10,NWC,Northwind Cargo B.V.,2010,Aurora Textiles Group,Apparel,4020,TMS Platform Subscription,SW-TMS-SEAT,TMS Platform Subscription - 2025-10,2,19791.59,4090,Revenue - Software & Data Services,Software & Data Services,EUR,Euro,1.09,39583.18,43145.67,0.0,Paid,Net 45,2025-12-04,49,,bianca.moreau@auroratextilesgroup.com,"5223 Oak Ave, Suite 555",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5426,1426,2025-10-13,2025-11-12,2025-10,NWC,Northwind Cargo B.V.,2014,Polaris Cold Chain,Food,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2025-10,3,20664.57,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,61993.71,67573.14,0.0,Paid,Net 30,2025-11-10,28,,marcus.lindqvist@polariscoldchain.com,"3723 Cedar Ln, Suite 328",Duisburg,NLD,NotSet,EmailSent,,QBO,False,0
5427,1427,2025-10-27,2025-11-11,2025-10,NWC,Northwind Cargo B.V.,2020,Volta Battery Systems,Electronics,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2025-10,3,14508.59,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,43525.77,47443.09,0.0,Paid,Net 15,2025-11-07,11,,bianca.nowak@voltabatterysystems.com,"3100 Cedar Ln, Suite 400",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5428,1428,2025-10-25,2025-12-24,2025-10,APX,Apex Warehousing LLC,2005,Solstice Home Goods,Retail,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2025-10,1,104014.06,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,104014.06,104014.06,0.0,Paid,Net 60,2026-01-06,73,,ingrid.whitfield@solsticehomegoods.com,"7197 Commerce Dr, Suite 618",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5429,1429,2025-10-27,2025-11-26,2025-10,APX,Apex Warehousing LLC,2012,Pinnacle Sports Supply,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2025-10,2,23247.45,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,46494.9,46494.9,0.0,Paid,Net 30,2025-11-26,30,,marcus.okafor@pinnaclesportssupply.com,"9301 Industrial Pkwy, Suite 741",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5430,1430,2025-10-25,2025-11-24,2025-10,APX,Apex Warehousing LLC,2016,Trailhead Outdoor Gear,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2025-10,2,20508.21,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,41016.42,41016.42,0.0,Paid,Net 30,2025-12-04,40,,grant.delacroix@trailheadoutdoorgear.com,"3067 Industrial Pkwy, Suite 158",Seattle,USA,NotSet,EmailSent,,QBO,False,0
5431,1431,2025-10-23,2025-11-07,2025-10,APX,Apex Warehousing LLC,2019,Silverline Appliances,Appliances,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2025-10,3,12167.49,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,36502.47,36502.47,36502.47,Open,Net 15,,,250,naomi.kowalczyk@silverlineappliances.com,"3450 Havenweg, Suite 419",Columbus,USA,NeedToPrint,EmailSent,,QBO,False,0
5432,1432,2025-10-04,2025-10-19,2025-10,APX,Apex Warehousing LLC,2022,Lumina Cosmetics,Beauty,4010,Warehousing - Pallet Positions,WHS-STOR-PAL,Warehousing - Pallet Positions - 2025-10,2,17846.06,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,35692.12,35692.12,0.0,Paid,Net 15,2025-11-05,32,,helena.mendez@luminacosmetics.com,"3400 Havenweg, Suite 247",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5433,1433,2025-11-16,2025-12-31,2025-11,MLG,Meridian Logistics LLC,2001,Vantage Consumer Brands,CPG,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-11,1,242375.5,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,242375.5,242375.5,0.0,Paid,Net 45,2026-01-17,62,,angela.nowak@vantageconsumerbrands.com,"7611 Oak Ave, Suite 587",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5434,1434,2025-11-10,2025-12-10,2025-11,MLG,Meridian Logistics LLC,2002,Ironbridge Manufacturing,Industrial,4000,Freight Brokerage - Standard,FRT-BRK-STD,Freight Brokerage - Standard - 2025-11,2,86672.12,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,173344.24,173344.24,0.0,Paid,Net 30,2025-12-28,48,,lena.sandoval@ironbridgemanufacturing.com,"5482 Oak Ave, Suite 181",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5435,1435,2025-11-04,2025-11-19,2025-11,MLG,Meridian Logistics LLC,2006,Kestrel Auto Components,Automotive,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2025-11,2,50666.56,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,101333.12,101333.12,0.0,Paid,Net 15,2025-11-11,7,,nora.vasquez@kestrelautocomponents.com,"4140 Industrial Pkwy, Suite 748",Newark,USA,NotSet,EmailSent,,QBO,False,0
5436,1436,2025-11-06,2025-12-21,2025-11,MLG,Meridian Logistics LLC,2008,Halcyon Beverage Co,Beverage,4021,Freight Bill Audit & Pay,SVC-AUDIT,Freight Bill Audit & Pay - 2025-11,1,84707.34,4090,Revenue - Software & Data Services,Software & Data Services,USD,US Dollar,1.0,84707.34,84707.34,0.0,Paid,Net 45,2025-12-21,45,,rachel.mensah@halcyonbeverageco.com,"9866 Terminal Way, Suite 792",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5437,1437,2025-11-10,2026-01-09,2025-11,MLG,Meridian Logistics LLC,2013,Summit Medical Supply,Healthcare,4008,LTL Consolidation - Lane Program,LTL-CON-LN,LTL Consolidation - Lane Program - 2025-11,2,43729.89,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,87459.78,87459.78,0.0,Paid,Net 60,2026-01-25,76,,rachel.whitfield@summitmedicalsupply.com,"3309 Terminal Way, Suite 763",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5438,1438,2025-11-19,2025-12-19,2025-11,MLG,Meridian Logistics LLC,2017,Onyx Packaging Systems,Packaging,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-11,1,65510.7,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,65510.7,65510.7,0.0,Paid,Net 30,2026-01-04,46,,nora.kowalczyk@onyxpackagingsystems.com,"7811 Commerce Dr, Suite 219",Phoenix,USA,NotSet,EmailSent,,QBO,False,0
5439,1439,2025-11-25,2025-12-25,2025-11,MLG,Meridian Logistics LLC,2023,Atlas Bearing Works,Industrial,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-11,3,20870.23,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,62610.69,62610.69,0.0,Paid,Net 30,2025-12-17,22,,claire.ashworth@atlasbearingworks.com,"1081 Commerce Dr, Suite 448",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5440,1440,2025-11-07,2025-12-22,2025-11,CFS,Cascade Freight Systems Inc,2003,Northline Grocers Co-op,Grocery,4003,Intermodal Rail Program,SVC-RAIL,Intermodal Rail Program - 2025-11,2,70373.65,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,140747.3,140747.3,0.0,Paid,Net 45,2026-01-23,77,,nora.moreau@northlinegrocerscoop.com,"2276 Commerce Dr, Suite 756",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5441,1441,2025-11-17,2025-12-02,2025-11,CFS,Cascade Freight Systems Inc,2007,Redstone Building Supply,Construction,4006,Dedicated Fleet - Monthly Contract,DED-FLT-MO,Dedicated Fleet - Monthly Contract - 2025-11,2,40803.11,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,81606.22,81606.22,0.0,Paid,Net 15,2026-01-10,54,,victor.marchetti@redstonebuildingsupply.com,"8435 Commerce Dr, Suite 324",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5442,1442,2025-11-21,2026-01-05,2025-11,CFS,Cascade Freight Systems Inc,2011,Meadowvale Farms,Agriculture,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2025-11,3,21995.71,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,65987.13,65987.13,65987.13,Open,Net 45,,,221,naomi.kowalczyk@meadowvalefarms.com,"7551 Terminal Way, Suite 176",Charlotte,USA,NeedToPrint,EmailSent,,QBO,False,0
5443,1443,2025-11-18,2026-01-02,2025-11,CFS,Cascade Freight Systems Inc,2015,Copperfield Chemicals,Chemicals,4005,Refrigerated Truckload,SVC-REEF,Refrigerated Truckload - 2025-11,1,57933.24,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,57933.24,57933.24,0.0,Paid,Net 45,2026-01-28,71,,devon.vandermeer@copperfieldchemicals.com,"6069 Commerce Dr, Suite 265",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5444,1444,2025-11-04,2025-12-04,2025-11,CFS,Cascade Freight Systems Inc,2018,Ferrous Metals Trading,Metals,4007,Driver Leasing Program,SVC-DRIVE,Driver Leasing Program - 2025-11,3,20342.09,4010,Revenue - Dedicated Fleet,Dedicated Fleet,USD,US Dollar,1.0,61026.27,61026.27,0.0,Paid,Net 30,2026-01-09,66,,naomi.ellsworth@ferrousmetalstrading.com,"2584 Havenweg, Suite 861",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5445,1445,2025-11-08,2025-12-23,2025-11,CFS,Cascade Freight Systems Inc,2021,Highmark Steel Service,Metals,4004,Flatbed & Oversize Transport,SVC-FLAT,Flatbed & Oversize Transport - 2025-11,3,18880.85,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,56642.55,56642.55,0.0,Paid,Net 45,2026-01-05,58,,claire.vandermeer@highmarksteelservice.com,"9247 Oak Ave, Suite 708",Charlotte,USA,NotSet,EmailSent,,QBO,False,0
5446,1446,2025-11-17,2025-12-17,2025-11,NWC,Northwind Cargo B.V.,2000,Global Retail Partners,Retail,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2025-11,3,40342.83,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,121028.49,131921.05,0.0,Paid,Net 30,2025-12-26,39,,nora.solberg@globalretailpartners.com,"9059 Terminal Way, Suite 304",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5447,1447,2025-11-25,2025-12-25,2025-11,NWC,Northwind Cargo B.V.,2004,Vertex Pharma Distribution,Pharma,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2025-11,1,77793.35,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,77793.35,84794.75,0.0,Paid,Net 30,2025-12-20,25,,devon.devereaux@vertexpharmadistribution.com,"1824 Cedar Ln, Suite 759",Antwerp,NLD,NotSet,EmailSent,,QBO,False,0
5448,1448,2025-11-13,2025-12-28,2025-11,NWC,Northwind Cargo B.V.,2009,Cobalt Electronics,Electronics,4015,Customs Entry & Clearance,CUS-ENTRY,Customs Entry & Clearance - 2025-11,2,26918.7,4050,Revenue - Customs & Compliance,Customs & Compliance,EUR,Euro,1.09,53837.4,58682.77,0.0,Paid,Net 45,2026-01-02,50,,owen.marchetti@cobaltelectronics.com,"4170 Cedar Ln, Suite 138",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5449,1449,2025-11-23,2026-01-07,2025-11,NWC,Northwind Cargo B.V.,2010,Aurora Textiles Group,Apparel,4020,TMS Platform Subscription,SW-TMS-SEAT,TMS Platform Subscription - 2025-11,3,13609.55,4090,Revenue - Software & Data Services,Software & Data Services,EUR,Euro,1.09,40828.65,44503.23,0.0,Paid,Net 45,2026-01-23,61,,bianca.moreau@auroratextilesgroup.com,"5223 Oak Ave, Suite 555",Hamburg,NLD,NotSet,EmailSent,,QBO,False,0
5450,1450,2025-11-18,2025-12-18,2025-11,NWC,Northwind Cargo B.V.,2014,Polaris Cold Chain,Food,4002,Port Drayage Program,SVC-DRAY,Port Drayage Program - 2025-11,2,32008.54,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,64017.08,69778.62,0.0,Paid,Net 30,2025-12-21,33,,marcus.lindqvist@polariscoldchain.com,"3723 Cedar Ln, Suite 328",Duisburg,NLD,NotSet,EmailSent,,QBO,False,0
5451,1451,2025-11-23,2025-12-08,2025-11,NWC,Northwind Cargo B.V.,2020,Volta Battery Systems,Electronics,4001,Freight Brokerage - International,FRT-BRK-INT,Freight Brokerage - International - 2025-11,2,26701.35,4000,Revenue - Freight Brokerage,Freight Brokerage,EUR,Euro,1.09,53402.7,58208.94,0.0,Paid,Net 15,2025-11-30,7,,bianca.nowak@voltabatterysystems.com,"3100 Cedar Ln, Suite 400",Lyon,NLD,NotSet,EmailSent,,QBO,False,0
5452,1452,2025-11-02,2026-01-01,2025-11,APX,Apex Warehousing LLC,2005,Solstice Home Goods,Retail,4009,Cross-Dock Handling,SVC-CROSS,Cross-Dock Handling - 2025-11,1,116593.86,4020,Revenue - LTL Consolidation,LTL Consolidation,USD,US Dollar,1.0,116593.86,116593.86,0.0,Paid,Net 60,2026-01-08,67,,ingrid.whitfield@solsticehomegoods.com,"7197 Commerce Dr, Suite 618",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5453,1453,2025-11-19,2025-12-19,2025-11,APX,Apex Warehousing LLC,2012,Pinnacle Sports Supply,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2025-11,2,25568.49,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,51136.98,51136.98,0.0,Paid,Net 30,2025-12-26,37,,marcus.okafor@pinnaclesportssupply.com,"9301 Industrial Pkwy, Suite 741",Dallas,USA,NotSet,EmailSent,,QBO,False,0
5454,1454,2025-11-20,2025-12-20,2025-11,APX,Apex Warehousing LLC,2016,Trailhead Outdoor Gear,Retail,4011,Cold Storage - Pallet Positions,WHS-COLD,Cold Storage - Pallet Positions - 2025-11,3,14107.96,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,42323.88,42323.88,0.0,Paid,Net 30,2026-01-05,46,,grant.delacroix@trailheadoutdoorgear.com,"3067 Industrial Pkwy, Suite 158",Seattle,USA,NotSet,EmailSent,,QBO,False,0
5455,1455,2025-11-05,2025-11-20,2025-11,APX,Apex Warehousing LLC,2019,Silverline Appliances,Appliances,4013,Fulfillment - Pick & Pack,FUL-PICK,Fulfillment - Pick & Pack - 2025-11,3,12699.0,4040,Revenue - Fulfillment & Pick-Pack,Fulfillment & Pick-Pack,USD,US Dollar,1.0,38097.0,38097.0,0.0,Paid,Net 15,2025-11-26,21,,naomi.kowalczyk@silverlineappliances.com,"3450 Havenweg, Suite 419",Columbus,USA,NotSet,EmailSent,,QBO,False,0
5456,1456,2025-11-19,2025-12-04,2025-11,APX,Apex Warehousing LLC,2022,Lumina Cosmetics,Beauty,4010,Warehousing - Pallet Positions,WHS-STOR-PAL,Warehousing - Pallet Positions - 2025-11,2,19882.56,4030,Revenue - Warehousing & Storage,Warehousing & Storage,USD,US Dollar,1.0,39765.12,39765.12,0.0,Paid,Net 15,2025-12-09,20,,helena.mendez@luminacosmetics.com,"3400 Havenweg, Suite 247",Atlanta,USA,NotSet,EmailSent,,QBO,False,0
5457,1457,2025-12-16,2026-01-30,2025-12,MLG,Meridian Logistics LLC,2001,Vantage Consumer Brands,CPG,4017,Last Mile Delivery Program,LM-DEL-ST,Last Mile Delivery Program - 2025-12,2,92614.77,4060,Revenue - Last Mile Delivery,Last Mile Delivery,USD,US Dollar,1.0,185229.54,185229.54,0.0,Paid,Net 45,2026-02-03,49,,angela.nowak@vantageconsumerbrands.com,"7611 Oak Ave, Suite 587",Memphis,USA,NotSet,EmailSent,,QBO,False,0
5458,1458,2025-12-20,2026-01-19,2025-12,MLG,Meridian Logistics LLC,2002,Ironbridge Manufacturing,Industrial,4000,Freight Brokerage - Standard,FRT-BRK-STD,Freight Brokerage - Standard - 2025-12,3,38872.0,4000,Revenue - Freight Brokerage,Freight Brokerage,USD,US Dollar,1.0,116616.0,116616.0,0.0,Paid,Net 30,2026-02-11,53,,lena.sandoval@ironbridgemanufacturing.com,"5482 Oak Ave, Suite 181",Columbus,USA,NotSet,EmailSent,,QBO,False,0
